id,date,salary
19,2019-12-31,-1981.19
30,2019-12-31,-1981.19
31,2019-12-31,-3291.50
32,2019-12-31,-3291.50
34,2019-12-31,-4728.49
37,2019-12-31,-4297.69
40,2019-12-31,-4168.40
43,2019-12-31,-3291.50
47,2019-12-31,-3291.50
49,2019-12-31,-2217.26
51,2019-12-31,-1981.19
52,2019-12-31,-2323.75
53,2019-12-31,-1981.19
57,2019-12-31,-1981.19
64,2019-12-31,-4630.93
70,2019-12-31,-5919.44
71,2019-12-31,-6045.10
75,2019-12-31,-3291.50
80,2019-12-31,-3291.50
83,2019-12-31,-3291.50
84,2019-12-31,-3102.07
86,2019-12-31,-3291.50
87,2019-12-31,-3291.50
94,2019-12-31,-4331.67
97,2019-12-31,-2765.00
98,2019-12-31,-4071.35
100,2019-12-31,-3495.73
103,2019-12-31,-2212.00
105,2019-12-31,-3424.38
106,2019-12-31,-2122.47
112,2019-12-31,-553.00
2,2020-01-31,-5903.19
3,2020-01-31,-6092.02
4,2020-01-31,-3794.73
8,2020-01-31,-3629.74
15,2020-01-31,-1925.49
16,2020-01-31,-6092.02
19,2020-01-31,-1925.49
30,2020-01-31,-1925.49
31,2020-01-31,-3672.87
32,2020-01-31,-3249.08
34,2020-01-31,-4663.66
37,2020-01-31,-4172.14
40,2020-01-31,-3794.73
43,2020-01-31,-3249.08
47,2020-01-31,-3249.08
49,2020-01-31,-1925.49
51,2020-01-31,-1758.06
52,2020-01-31,-3249.08
53,2020-01-31,-1925.49
57,2020-01-31,-1758.06
64,2020-01-31,-5903.19
70,2020-01-31,-5903.19
71,2020-01-31,-6092.02
75,2020-01-31,-3249.08
80,2020-01-31,-3249.08
83,2020-01-31,-3249.08
86,2020-01-31,-3249.08
87,2020-01-31,-141.26
94,2020-01-31,-3794.73
97,2020-01-31,-3249.08
98,2020-01-31,-3244.29
100,2020-01-31,-4172.14
103,2020-01-31,-3249.08
105,2020-01-31,-6092.02
106,2020-01-31,-3794.73
112,2020-01-31,-3249.08
116,2020-01-31,-1423.19
122,2020-01-31,-1836.44
125,2020-01-31,-837.17
126,2020-01-31,-1419.37
2,2020-02-28,-5903.19
3,2020-02-28,-4873.62
4,2020-02-28,-3794.73
8,2020-02-28,-3794.73
15,2020-02-28,-1925.49
16,2020-02-28,-7005.82
19,2020-02-28,-1925.49
30,2020-02-28,-1444.12
31,2020-02-28,-2761.72
32,2020-02-28,-3898.90
34,2020-02-28,-5596.39
37,2020-02-28,-4172.14
40,2020-02-28,-3794.73
43,2020-02-28,-3086.63
47,2020-02-28,-2599.26
49,2020-02-28,-1925.49
51,2020-02-28,-1925.49
52,2020-02-28,-3249.08
53,2020-02-28,-1925.49
57,2020-02-28,-1925.49
64,2020-02-28,-5903.19
70,2020-02-28,-5903.19
71,2020-02-28,-6701.22
75,2020-02-28,-3249.08
80,2020-02-28,-3249.08
83,2020-02-28,-3249.08
86,2020-02-28,-3249.08
94,2020-02-28,-3794.73
97,2020-02-28,-3249.08
98,2020-02-28,-4663.66
100,2020-02-28,-2920.50
103,2020-02-28,-3086.63
105,2020-02-28,-6092.02
106,2020-02-28,-3794.73
112,2020-02-28,-3249.08
116,2020-02-28,-1925.49
122,2020-02-28,-2436.81
125,2020-02-28,-1540.39
126,2020-02-28,-4663.66
128,2020-02-28,-3794.73
129,2020-02-28,-1829.22
130,2020-02-28,-5482.82
132,2020-02-28,-2599.26
133,2020-02-28,-2436.81
134,2020-02-28,-3246.75
135,2020-02-28,-1897.37
139,2020-02-28,-866.47
2,2020-03-31,-5903.19
3,2020-03-31,-6092.02
4,2020-03-31,-3104.78
8,2020-03-31,-2759.80
15,2020-03-31,-1925.49
16,2020-03-31,-4707.47
19,2020-03-31,-2100.53
30,2020-03-31,-1925.49
31,2020-03-31,-3249.08
32,2020-03-31,-2658.34
34,2020-03-31,-4663.66
37,2020-03-31,-4172.14
40,2020-03-31,-2587.32
43,2020-03-31,-3101.39
49,2020-03-31,-1925.49
51,2020-03-31,-1925.49
52,2020-03-31,-2658.34
53,2020-03-31,-2275.58
57,2020-03-31,-1925.49
64,2020-03-31,-5903.19
70,2020-03-31,-5903.19
71,2020-03-31,-5538.20
75,2020-03-31,-3249.08
80,2020-03-31,-2953.71
83,2020-03-31,-3249.08
86,2020-03-31,-2658.34
94,2020-03-31,-3794.73
97,2020-03-31,-3249.08
98,2020-03-31,-4663.66
100,2020-03-31,-3034.28
103,2020-03-31,-3249.08
105,2020-03-31,-4153.65
106,2020-03-31,-3794.73
112,2020-03-31,-3544.45
116,2020-03-31,-1925.49
122,2020-03-31,-3544.45
125,2020-03-31,-1925.49
126,2020-03-31,-3603.74
128,2020-03-31,-3794.73
129,2020-03-31,-1925.49
130,2020-03-31,-6092.02
132,2020-03-31,-2215.28
133,2020-03-31,-2510.65
134,2020-03-31,-5366.54
135,2020-03-31,-3794.73
139,2020-03-31,-1750.45
146,2020-03-31,-3249.08
150,2020-03-31,-1750.45
158,2020-03-31,-1476.85
160,2020-03-31,-875.22
161,2020-03-31,-787.70
162,2020-03-31,-1552.39
165,2020-03-31,-1059.92
167,2020-03-31,-590.74
170,2020-03-31,-443.06
171,2020-03-31,-379.29
2,2020-04-30,-6171.52
3,2020-04-30,-5815.11
4,2020-04-30,-3794.73
8,2020-04-30,-3794.73
15,2020-04-30,-1925.49
19,2020-04-30,-1925.49
30,2020-04-30,-1925.49
31,2020-04-30,-3249.08
32,2020-04-30,-3249.08
34,2020-04-30,-4663.66
37,2020-04-30,-4172.14
40,2020-04-30,-2932.29
43,2020-04-30,-3249.08
49,2020-04-30,-1925.49
51,2020-04-30,-1925.49
53,2020-04-30,-1575.40
57,2020-04-30,-1925.49
64,2020-04-30,-5903.19
70,2020-04-30,-5903.19
71,2020-04-30,-6092.02
75,2020-04-30,-3839.82
80,2020-04-30,-3249.08
83,2020-04-30,-3249.08
86,2020-04-30,-3839.82
94,2020-04-30,-3794.73
97,2020-04-30,-3249.08
98,2020-04-30,-4663.66
100,2020-04-30,-4172.14
103,2020-04-30,-3692.14
105,2020-04-30,-4430.56
106,2020-04-30,-3967.22
112,2020-04-30,-3249.08
116,2020-04-30,-1662.92
122,2020-04-30,-1033.80
125,2020-04-30,-2275.58
126,2020-04-30,-4663.66
128,2020-04-30,-3794.73
129,2020-04-30,-1925.49
130,2020-04-30,-6092.02
132,2020-04-30,-3249.08
133,2020-04-30,-3249.08
134,2020-04-30,-5903.19
135,2020-04-30,-3794.73
139,2020-04-30,-1925.49
146,2020-04-30,-3839.82
150,2020-04-30,-1925.49
158,2020-04-30,-3249.08
160,2020-04-30,-1925.49
161,2020-04-30,-1400.36
162,2020-04-30,-3794.73
165,2020-04-30,-3391.75
167,2020-04-30,-3249.08
170,2020-04-30,-3249.08
171,2020-04-30,-4172.14
181,2020-04-30,-1907.86
2,2020-05-29,-5903.19
3,2020-05-29,-6092.02
4,2020-05-29,-2529.82
8,2020-05-29,-3794.73
15,2020-05-29,-1925.49
19,2020-05-29,-1925.49
30,2020-05-29,-2292.25
31,2020-05-29,-3867.95
32,2020-05-29,-3249.08
34,2020-05-29,-4885.74
37,2020-05-29,-4172.14
40,2020-05-29,-4517.54
43,2020-05-29,-2939.64
49,2020-05-29,-2200.56
51,2020-05-29,-1467.04
53,2020-05-29,-1925.49
57,2020-05-29,-1925.49
64,2020-05-29,-4778.77
70,2020-05-29,-5903.19
71,2020-05-29,-6092.02
75,2020-05-29,-3249.08
80,2020-05-29,-3713.23
83,2020-05-29,-2166.05
86,2020-05-29,-3249.08
94,2020-05-29,-3794.73
97,2020-05-29,-3249.08
98,2020-05-29,-4663.66
100,2020-05-29,-4172.14
103,2020-05-29,-3249.08
105,2020-05-29,-6092.02
106,2020-05-29,-3071.92
112,2020-05-29,-2166.05
116,2020-05-29,-1925.49
125,2020-05-29,-1833.80
126,2020-05-29,-5107.82
128,2020-05-29,-3794.73
129,2020-05-29,-1925.49
130,2020-05-29,-7252.40
132,2020-05-29,-3249.08
133,2020-05-29,-2939.64
134,2020-05-29,-5903.19
135,2020-05-29,-3794.73
139,2020-05-29,-1925.49
146,2020-05-29,-3249.08
150,2020-05-29,-1925.49
158,2020-05-29,-2630.21
160,2020-05-29,-1925.49
161,2020-05-29,-1925.49
162,2020-05-29,-4517.54
165,2020-05-29,-4663.66
167,2020-05-29,-3249.08
170,2020-05-29,-3249.08
171,2020-05-29,-4172.14
181,2020-05-29,-4885.74
187,2020-05-29,-3094.36
189,2020-05-29,-2166.05
193,2020-05-29,-1807.01
195,2020-05-29,-1626.31
196,2020-05-29,-1083.03
2,2020-06-30,-5903.19
3,2020-06-30,-6092.02
4,2020-06-30,-3794.73
8,2020-06-30,-3794.73
15,2020-06-30,-1662.92
19,2020-06-30,-1925.49
30,2020-06-30,-1925.49
31,2020-06-30,-3249.08
32,2020-06-30,-3249.08
34,2020-06-30,-5299.61
37,2020-06-30,-4172.14
40,2020-06-30,-2932.29
43,2020-06-30,-3249.08
49,2020-06-30,-2275.58
51,2020-06-30,-1925.49
53,2020-06-30,-1925.49
57,2020-06-30,-1925.49
64,2020-06-30,-5903.19
70,2020-06-30,-5903.19
71,2020-06-30,-4153.65
75,2020-06-30,-3249.08
80,2020-06-30,-3249.08
83,2020-06-30,-3544.45
86,2020-06-30,-3544.45
94,2020-06-30,-4139.71
97,2020-06-30,-3249.08
98,2020-06-30,-4663.66
100,2020-06-30,-4172.14
103,2020-06-30,-3249.08
105,2020-06-30,-6922.75
106,2020-06-30,-2759.80
112,2020-06-30,-3249.08
116,2020-06-30,-2275.58
125,2020-06-30,-2100.53
126,2020-06-30,-4875.64
128,2020-06-30,-3794.73
129,2020-06-30,-1925.49
130,2020-06-30,-6092.02
132,2020-06-30,-3396.77
133,2020-06-30,-3249.08
134,2020-06-30,-5903.19
135,2020-06-30,-3794.73
139,2020-06-30,-2013.01
146,2020-06-30,-3249.08
150,2020-06-30,-1925.49
158,2020-06-30,-3249.08
160,2020-06-30,-1925.49
161,2020-06-30,-2275.58
162,2020-06-30,-3794.73
165,2020-06-30,-4663.66
167,2020-06-30,-3249.08
170,2020-06-30,-3249.08
171,2020-06-30,-4172.14
181,2020-06-30,-4663.66
187,2020-06-30,-2215.28
189,2020-06-30,-3249.08
193,2020-06-30,-4312.19
195,2020-06-30,-4312.19
196,2020-06-30,-2362.97
203,2020-06-30,-2658.34
204,2020-06-30,-1575.40
206,2020-06-30,-2215.28
209,2020-06-30,-1329.17
212,2020-06-30,-525.13
213,2020-06-30,-847.94
2,2020-07-31,-6416.51
3,2020-07-31,-4237.93
4,2020-07-31,-3794.73
8,2020-07-31,-3794.73
15,2020-07-31,-1925.49
19,2020-07-31,-1925.49
30,2020-07-31,-1925.49
31,2020-07-31,-3107.82
32,2020-07-31,-3249.08
34,2020-07-31,-4663.66
37,2020-07-31,-4172.14
40,2020-07-31,-2969.79
43,2020-07-31,-3249.08
49,2020-07-31,-1925.49
51,2020-07-31,-1925.49
53,2020-07-31,-1925.49
57,2020-07-31,-1925.49
64,2020-07-31,-6929.83
70,2020-07-31,-5646.53
71,2020-07-31,-6092.02
75,2020-07-31,-3249.08
80,2020-07-31,-706.32
83,2020-07-31,-3249.08
86,2020-07-31,-3249.08
94,2020-07-31,-3794.73
97,2020-07-31,-2825.29
98,2020-07-31,-4663.66
100,2020-07-31,-4172.14
103,2020-07-31,-3249.08
105,2020-07-31,-6092.02
106,2020-07-31,-3464.75
112,2020-07-31,-3249.08
116,2020-07-31,-1925.49
125,2020-07-31,-1925.49
126,2020-07-31,-4663.66
128,2020-07-31,-3794.73
129,2020-07-31,-1925.49
130,2020-07-31,-6092.02
132,2020-07-31,-3249.08
133,2020-07-31,-3249.08
134,2020-07-31,-5903.19
135,2020-07-31,-2639.81
139,2020-07-31,-1925.49
146,2020-07-31,-3249.08
150,2020-07-31,-1925.49
158,2020-07-31,-3249.08
160,2020-07-31,-1925.49
161,2020-07-31,-1423.19
162,2020-07-31,-3794.73
165,2020-07-31,-4055.36
167,2020-07-31,-3249.08
170,2020-07-31,-3249.08
171,2020-07-31,-4172.14
181,2020-07-31,-4663.66
187,2020-07-31,-3672.87
189,2020-07-31,-3249.08
193,2020-07-31,-3794.73
195,2020-07-31,-3299.77
196,2020-07-31,-3249.08
203,2020-07-31,-3249.08
204,2020-07-31,-1925.49
206,2020-07-31,-3814.14
209,2020-07-31,-3249.08
212,2020-07-31,-1925.49
213,2020-07-31,-4663.66
223,2020-07-31,-1255.75
225,2020-07-31,-1979.86
229,2020-07-31,-1271.38
2,2020-08-31,-5340.98
3,2020-08-31,-6092.02
4,2020-08-31,-3794.73
8,2020-08-31,-3433.33
15,2020-08-31,-1925.49
19,2020-08-31,-1925.49
30,2020-08-31,-1925.49
31,2020-08-31,-2475.49
32,2020-08-31,-3249.08
34,2020-08-31,-4663.66
37,2020-08-31,-4172.14
40,2020-08-31,-3975.43
43,2020-08-31,-3249.08
49,2020-08-31,-1925.49
51,2020-08-31,-2292.25
53,2020-08-31,-1925.49
57,2020-08-31,-1925.49
64,2020-08-31,-6184.29
70,2020-08-31,-5622.09
71,2020-08-31,-6092.02
75,2020-08-31,-3249.08
83,2020-08-31,-3249.08
86,2020-08-31,-3249.08
94,2020-08-31,-2529.82
97,2020-08-31,-3249.08
98,2020-08-31,-4663.66
100,2020-08-31,-2980.10
103,2020-08-31,-3249.08
105,2020-08-31,-6092.02
106,2020-08-31,-3794.73
112,2020-08-31,-3403.80
116,2020-08-31,-2017.18
125,2020-08-31,-1925.49
126,2020-08-31,-4663.66
128,2020-08-31,-3794.73
129,2020-08-31,-1925.49
130,2020-08-31,-6092.02
132,2020-08-31,-3249.08
133,2020-08-31,-3249.08
134,2020-08-31,-5903.19
135,2020-08-31,-3794.73
139,2020-08-31,-1925.49
146,2020-08-31,-2166.05
150,2020-08-31,-1925.49
158,2020-08-31,-3249.08
160,2020-08-31,-1925.49
161,2020-08-31,-1925.49
162,2020-08-31,-3794.73
165,2020-08-31,-4663.66
167,2020-08-31,-3249.08
170,2020-08-31,-3249.08
171,2020-08-31,-2781.43
181,2020-08-31,-4663.66
187,2020-08-31,-3249.08
189,2020-08-31,-3249.08
193,2020-08-31,-3794.73
195,2020-08-31,-3794.73
196,2020-08-31,-3249.08
203,2020-08-31,-3249.08
204,2020-08-31,-1925.49
206,2020-08-31,-3249.08
209,2020-08-31,-3249.08
212,2020-08-31,-1925.49
213,2020-08-31,-4663.66
223,2020-08-31,-1925.49
225,2020-08-31,-3794.73
229,2020-08-31,-3249.08
236,2020-08-31,-3997.42
237,2020-08-31,-2891.22
238,2020-08-31,-1100.28
239,2020-08-31,-733.52
240,2020-08-31,-1332.47
243,2020-08-31,-888.32
2,2020-09-30,-5903.19
3,2020-09-30,-6368.93
4,2020-09-30,-3449.75
8,2020-09-30,-3794.73
15,2020-09-30,-1925.49
19,2020-09-30,-1925.49
30,2020-09-30,-1925.49
31,2020-09-30,-3839.82
32,2020-09-30,-3249.08
34,2020-09-30,-4663.66
37,2020-09-30,-3982.50
40,2020-09-30,-3794.73
43,2020-09-30,-3249.08
49,2020-09-30,-2013.01
51,2020-09-30,-1925.49
53,2020-09-30,-1925.49
57,2020-09-30,-1925.49
64,2020-09-30,-5903.19
70,2020-09-30,-5098.21
71,2020-09-30,-6092.02
75,2020-09-30,-2215.28
83,2020-09-30,-3249.08
86,2020-09-30,-3249.08
94,2020-09-30,-3794.73
97,2020-09-30,-3101.39
98,2020-09-30,-4027.71
100,2020-09-30,-4172.14
103,2020-09-30,-3249.08
105,2020-09-30,-6092.02
106,2020-09-30,-3794.73
112,2020-09-30,-2806.02
116,2020-09-30,-1925.49
125,2020-09-30,-1925.49
126,2020-09-30,-4663.66
128,2020-09-30,-3794.73
129,2020-09-30,-1925.49
130,2020-09-30,-6092.02
132,2020-09-30,-3249.08
133,2020-09-30,-3249.08
134,2020-09-30,-5903.19
135,2020-09-30,-3794.73
139,2020-09-30,-2100.53
146,2020-09-30,-3249.08
150,2020-09-30,-1925.49
158,2020-09-30,-3249.08
160,2020-09-30,-1925.49
161,2020-09-30,-2013.01
162,2020-09-30,-3449.75
165,2020-09-30,-4663.66
167,2020-09-30,-3249.08
170,2020-09-30,-3249.08
171,2020-09-30,-4172.14
181,2020-09-30,-4663.66
187,2020-09-30,-3249.08
189,2020-09-30,-2658.34
193,2020-09-30,-3794.73
195,2020-09-30,-3104.78
196,2020-09-30,-2510.65
203,2020-09-30,-3249.08
204,2020-09-30,-1925.49
206,2020-09-30,-3249.08
209,2020-09-30,-3249.08
212,2020-09-30,-1925.49
213,2020-09-30,-4451.68
223,2020-09-30,-2275.58
225,2020-09-30,-3794.73
229,2020-09-30,-3396.77
236,2020-09-30,-4027.71
237,2020-09-30,-3794.73
238,2020-09-30,-2188.06
239,2020-09-30,-1925.49
240,2020-09-30,-3603.74
243,2020-09-30,-4875.64
246,2020-09-30,-3794.73
248,2020-09-30,-3104.78
250,2020-09-30,-3599.83
253,2020-09-30,-1724.88
255,2020-09-30,-590.74
2,2020-10-30,-5903.19
3,2020-10-30,-4707.47
4,2020-10-30,-3794.73
8,2020-10-30,-2932.29
15,2020-10-30,-1750.45
19,2020-10-30,-1925.49
30,2020-10-30,-2275.58
31,2020-10-30,-2215.28
32,2020-10-30,-3839.82
34,2020-10-30,-635.95
37,2020-10-30,-4172.14
40,2020-10-30,-3794.73
43,2020-10-30,-3249.08
49,2020-10-30,-1925.49
51,2020-10-30,-1925.49
53,2020-10-30,-1837.97
57,2020-10-30,-1837.97
64,2020-10-30,-5903.19
70,2020-10-30,-6708.17
71,2020-10-30,-6092.02
75,2020-10-30,-3249.08
83,2020-10-30,-3249.08
86,2020-10-30,-3249.08
94,2020-10-30,-3794.73
97,2020-10-30,-3249.08
98,2020-10-30,-3603.74
100,2020-10-30,-4172.14
103,2020-10-30,-3249.08
105,2020-10-30,-6092.02
106,2020-10-30,-3794.73
112,2020-10-30,-3249.08
116,2020-10-30,-1925.49
125,2020-10-30,-1925.49
126,2020-10-30,-4663.66
128,2020-10-30,-3794.73
129,2020-10-30,-1662.92
130,2020-10-30,-7199.66
132,2020-10-30,-3101.39
133,2020-10-30,-3249.08
134,2020-10-30,-6708.17
135,2020-10-30,-3967.22
139,2020-10-30,-1400.36
146,2020-10-30,-3249.08
150,2020-10-30,-1925.49
158,2020-10-30,-3249.08
160,2020-10-30,-1925.49
161,2020-10-30,-1137.79
162,2020-10-30,-3794.73
165,2020-10-30,-4663.66
167,2020-10-30,-2362.97
170,2020-10-30,-3249.08
171,2020-10-30,-3034.28
181,2020-10-30,-5087.63
187,2020-10-30,-3396.77
189,2020-10-30,-3101.39
193,2020-10-30,-3794.73
195,2020-10-30,-3794.73
196,2020-10-30,-3249.08
203,2020-10-30,-3249.08
204,2020-10-30,-1925.49
206,2020-10-30,-3839.82
209,2020-10-30,-3249.08
212,2020-10-30,-1925.49
213,2020-10-30,-4663.66
223,2020-10-30,-1312.83
225,2020-10-30,-3794.73
229,2020-10-30,-3249.08
236,2020-10-30,-4663.66
237,2020-10-30,-3794.73
238,2020-10-30,-1662.92
239,2020-10-30,-1925.49
240,2020-10-30,-2967.78
243,2020-10-30,-4663.66
246,2020-10-30,-3794.73
248,2020-10-30,-3794.73
250,2020-10-30,-6092.02
253,2020-10-30,-3794.73
255,2020-10-30,-3249.08
261,2020-10-30,-1750.45
262,2020-10-30,-3449.75
266,2020-10-30,-2844.64
268,2020-10-30,-1476.85
270,2020-10-30,-862.44
271,2020-10-30,-1341.63
2,2020-11-30,-7027.61
3,2020-11-30,-6092.02
4,2020-11-30,-3794.73
8,2020-11-30,-3794.73
15,2020-11-30,-2108.87
19,2020-11-30,-1925.49
30,2020-11-30,-1283.66
31,2020-11-30,-3249.08
32,2020-11-30,-3249.08
37,2020-11-30,-4172.14
40,2020-11-30,-3794.73
43,2020-11-30,-2630.21
49,2020-11-30,-1742.11
51,2020-11-30,-1558.73
53,2020-11-30,-1467.04
57,2020-11-30,-1925.49
64,2020-11-30,-5903.19
70,2020-11-30,-6184.29
71,2020-11-30,-6092.02
75,2020-11-30,-3249.08
83,2020-11-30,-3249.08
86,2020-11-30,-3249.08
94,2020-11-30,-3794.73
97,2020-11-30,-3249.08
98,2020-11-30,-5551.98
100,2020-11-30,-3377.45
103,2020-11-30,-3249.08
105,2020-11-30,-6092.02
106,2020-11-30,-3252.63
112,2020-11-30,-2939.64
116,2020-11-30,-1833.80
125,2020-11-30,-1925.49
126,2020-11-30,-4663.66
128,2020-11-30,-3252.63
129,2020-11-30,-1467.04
130,2020-11-30,-290.10
132,2020-11-30,-3249.08
133,2020-11-30,-3249.08
134,2020-11-30,-5903.19
135,2020-11-30,-2891.22
139,2020-11-30,-1925.49
146,2020-11-30,-3249.08
150,2020-11-30,-1925.49
158,2020-11-30,-3249.08
160,2020-11-30,-1925.49
162,2020-11-30,-3794.73
165,2020-11-30,-4663.66
167,2020-11-30,-3403.80
170,2020-11-30,-3558.52
171,2020-11-30,-4172.14
181,2020-11-30,-4663.66
187,2020-11-30,-3249.08
189,2020-11-30,-3249.08
193,2020-11-30,-3794.73
195,2020-11-30,-3794.73
196,2020-11-30,-3249.08
203,2020-11-30,-3249.08
204,2020-11-30,-1925.49
206,2020-11-30,-3249.08
209,2020-11-30,-3249.08
212,2020-11-30,-2017.18
213,2020-11-30,-4663.66
223,2020-11-30,-1925.49
225,2020-11-30,-3794.73
229,2020-11-30,-3249.08
236,2020-11-30,-4663.66
237,2020-11-30,-3794.73
238,2020-11-30,-1925.49
239,2020-11-30,-1283.66
243,2020-11-30,-4663.66
246,2020-11-30,-3794.73
248,2020-11-30,-3794.73
250,2020-11-30,-5801.92
253,2020-11-30,-3794.73
255,2020-11-30,-3249.08
261,2020-11-30,-1925.49
262,2020-11-30,-3794.73
266,2020-11-30,-4172.14
268,2020-11-30,-3558.52
270,2020-11-30,-3794.73
271,2020-11-30,-5903.19
274,2020-11-30,-1925.49
275,2020-11-30,-4172.14
276,2020-11-30,-2784.93
2,2020-12-31,-6153.19
3,2020-12-31,-6342.02
4,2020-12-31,-4044.73
8,2020-12-31,-4044.73
15,2020-12-31,-2175.49
19,2020-12-31,-1673.19
30,2020-12-31,-2175.49
31,2020-12-31,-3499.08
32,2020-12-31,-3499.08
37,2020-12-31,-4422.14
40,2020-12-31,-4044.73
43,2020-12-31,-3499.08
49,2020-12-31,-1589.47
51,2020-12-31,-2175.49
57,2020-12-31,-1840.62
64,2020-12-31,-6153.19
70,2020-12-31,-6666.51
71,2020-12-31,-6342.02
75,2020-12-31,-4064.14
83,2020-12-31,-3922.87
86,2020-12-31,-3499.08
94,2020-12-31,-4044.73
97,2020-12-31,-4064.14
98,2020-12-31,-4710.89
100,2020-12-31,-3515.15
103,2020-12-31,-3499.08
105,2020-12-31,-6871.76
106,2020-12-31,-4044.73
112,2020-12-31,-4064.14
116,2020-12-31,-2175.49
125,2020-12-31,-2175.49
126,2020-12-31,-4913.66
128,2020-12-31,-4044.73
129,2020-12-31,-2175.49
132,2020-12-31,-3499.08
133,2020-12-31,-3499.08
134,2020-12-31,-6153.19
135,2020-12-31,-4044.73
139,2020-12-31,-2175.49
146,2020-12-31,-3499.08
150,2020-12-31,-2175.49
158,2020-12-31,-3499.08
160,2020-12-31,-2091.77
162,2020-12-31,-4704.68
165,2020-12-31,-4508.12
167,2020-12-31,-2934.02
170,2020-12-31,-3499.08
171,2020-12-31,-3152.36
181,2020-12-31,-4913.66
187,2020-12-31,-2934.02
189,2020-12-31,-3499.08
193,2020-12-31,-3054.80
195,2020-12-31,-4044.73
196,2020-12-31,-2792.76
203,2020-12-31,-3075.29
204,2020-12-31,-2175.49
206,2020-12-31,-3499.08
209,2020-12-31,-3499.08
212,2020-12-31,-2175.49
213,2020-12-31,-4913.66
223,2020-12-31,-2175.49
225,2020-12-31,-4044.73
229,2020-12-31,-3216.55
236,2020-12-31,-4913.66
237,2020-12-31,-4704.68
238,2020-12-31,-2091.77
239,2020-12-31,-2426.64
243,2020-12-31,-4913.66
246,2020-12-31,-4539.69
248,2020-12-31,-4044.73
250,2020-12-31,-7136.63
253,2020-12-31,-3714.75
255,2020-12-31,-3357.82
261,2020-12-31,-2091.77
262,2020-12-31,-4044.73
266,2020-12-31,-4422.14
268,2020-12-31,-3781.61
270,2020-12-31,-4704.68
271,2020-12-31,-6153.19
274,2020-12-31,-2175.49
275,2020-12-31,-4603.54
276,2020-12-31,-3499.08
281,2020-12-31,-2684.02
282,2020-12-31,-1590.62
